"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Egypt, Arab Rep.","EGY","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","7.20742988586426","7.86926984786987","8.84185981750488","9.82719039916992","11.0719499588013","12.6753101348877","14.6191701889038","15.3559503555298","15.5342702865601","15.9957704544067","16.9282302856445","17.9349994659424","18.5469703674316","19.0925998687744","17.8572292327881","17.7684803009033","17.8846893310547","17.4128704071045","14.7737302780151","13.5156497955322","11.1729497909546","","","","","","","","28.6016693115234","","27.8922500610352","28.9182395935059","26.0245094299316","27.2862091064453","28.4127006530762","28.3695907592773","28.8399200439453","28.6861095428467","29.2693099975586","30.0727383660214","25.5901820932158","26.2271566255146","28.3479816954113","29.1134325604942","32.8848991394043","31.8731307983398","33.1018892935221","36.1230010986328","33.622825887244","38.773998260498","35.1185317783157","36.462230682373","37.9005584716797","37.5781274463676","38.0398346509947",
"Euro area","EMU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4500617980957","54.636791229248","56.2347106933594","57.7058181762695","59.5358581542969","61.2149200439453","62.4031982421875","63.1356391906738","63.1724586486816","63.1868896484375","63.742259979248","65.1743316650391","66.5702667236328","67.2605895996094","67.9843521118164","69.9664688110352","71.4340972900391","72.2064819335938","73.6193008422852","74.7783737182617","76.0138626098633","76.9254837036133","79.9525680541992","81.6640472412109","81.8938369750977","81.8938369750977","",
"Eritrea","ERI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73020994663239","1.42960000038147","","1.49975001811981","1.95580005645752","2.00988006591797","2.69304990768433","2.54442000389099","","1.97107994556427","","","","","3.67761993408203","4.35516023635864","","","","4.12871980667114","3.51574993133545","3.20262002944946","","","","","","","","","",
"Spain","ESP","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0042190551758","63.7400817871094","65.5322113037109","67.4735717773438","68.1358337402344","68.9646224975586","69.2297668457031","69.4019393920898","71.4311676025391","76.3829116821289","80.7240905761719","82.89208984375","85.1826324462891","87.9358520507812","88.5305328369141","89.810791015625","92.070182800293","92.5194931030273","91.5387725830078","91.59912109375","95.3768997192383","95.0271606445312","93.7303466796875","93.7689666748047","",
"Estonia","EST","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7174797058105","61.7471008300781","64.2222671508789","65.7773971557617","67.9843521118164","68.7950820922852","68.8220596313477","67.8356094360352","67.8494186401367","68.7101593017578","71.0235290527344","72.9364700317383","75.4523162841797","76.2024536132812","74.5832824707031","73.0334320068359","72.1369781494141","72.0659637451172","72.7060317993164","72.0443572998047","73.1502075195312","71.4251937866211","67.6179275512695","65.6692276000977","",
"Ethiopia","ETH","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.18452000617981","0.203150004148483","0.159950003027916","0.260230004787445","","","0.261779993772507","0.400790005922318","0.479209989309311","0.524529993534088","0.493790000677109","0.482630014419556","0.495950013399124","0.474720001220703","","0.74848997592926","0.79569000005722","0.740779995918274","0.758679986000061","0.787320017814636","0.776000022888184","","","0.60223001241684","0.660380005836487","0.686529994010925","0.80171000957489","0.837999999523163","0.931810021400452","1.17114996910095","1.47605001926422","1.68374001979828","2.40167999267578","2.72982001304627","2.94167995452881","","","3.53211998939514","5.09216022491455","6.96482992172241","7.27566003799438","7.62416982650757","","5.9192507771213","","","","","","","","","","","",
"European Union","EUU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1069717407227","50.9117202758789","53.326229095459","55.6869888305664","57.9621315002441","59.9736289978027","61.5676918029785","62.8105583190918","63.493091583252","64.5242614746094","65.613899230957","66.8966522216797","67.5122680664062","67.3753204345703","67.5626907348633","68.7397079467773","69.7687225341797","70.514030456543","71.7874526977539","72.9149475097656","74.0401382446289","75.0071029663086","77.8575668334961","79.6330184936523","79.4997329711914","79.4997329711914","",
"Fragile and conflict affected situations","FCS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","8.51321029663086","7.70276021957397","8.46704959869385","8.44647026062012","8.41399002075195","8.42907047271729","7.70549011230469","8.6113395690918","8.71940994262695","8.8005199432373","8.83341026306152","8.55716991424561","8.56235980987549","8.52488994598389","8.56818962097168","8.61392974853516","8.65783977508545","9.08769035339355","8.73254013061523","8.79240989685059","8.82411003112793","8.74586963653564","8.60334014892578","8.52583026885986","8.33749008178711","8.45205020904541","8.51620960235596","9.13803005218506","8.9995698928833","9.36382961273193","9.74339008331299","10.6055097579956","11.3661603927612","11.9478998184204","12.5274095535278","13.4128198623657","14.1131496429443","14.6190299987793","15.2314701080322","15.4442901611328","15.5230598449707","15.5898895263672","15.4469995498657","15.3281497955322","15.5115299224853","15.0761098861694","14.7394104003906","14.7340002059937","14.6939496994019","14.5780601501465","","","","","","",
"Finland","FIN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9510498046875","86.788932800293","88.286979675293","90.1379318237305","91.9409408569336","93.4309921264648","95.0834808349609","95.8668518066406","92.0154724121094","93.1867599487305","93.2884292602539","91.5533828735352","91.2365264892578","89.9938812255859","89.6573791503906","89.3280029296875","90.6983871459961","92.3850021362305","94.5891189575195","96.4726333618164","100.868072509766","104.944221496582","108.130409240723","110.304496765137","",
"Fiji","FJI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.697130024433136","1.04355001449585","1.29038000106812","1.60628998279572","2.12105989456177","2.81668996810913","","","","","2.38316988945007","2.46146011352539","2.71577000617981","","2.50851011276245","2.97018003463745","2.83617997169495","","","4.64109992980957","","10.7947301864624","","","","","","","","","","","","14.7718696594238","14.5726699829102","14.4559001922607","","","","","","","","","69.4327641990718","68.4167953525995","77.5601234063116","82.343551650893","79.1464225438552","77.5562006170027","83.7613654490349","76.7030156165859","68.7794855157684","60.9679066767014","75.0089752283697","",
"France","FRA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4472885131836","50.2516899108887","52.3169784545898","53.4576301574707","53.8823318481445","53.8754196166992","52.9475402832031","52.4755210876465","52.7731018066406","54.881721496582","55.6257286071777","57.9090118408203","59.8487586975098","61.5104789733887","62.7859306335449","64.7276763916016","65.8022308349609","67.5435180664062","67.7331314086914","68.8709411621094","69.9397888183594","71.5107269287109","70.4536437988281","71.5346908569336","",
"Faroe Islands","FRO","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","8.07839012145996","23.2427997589111","17.5863399505615","27.3650398254394","20.0074901580811","","","","","","","","","","","","","","","","","13.3604698181152","13.3582201004028","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.376810014247894","0.65557998418808","0.740000009536743","1.33373999595642","1.95166003704071","1.96203994750977","2.35043001174927","2.35891008377075","2.27062010765076","2.87462997436523","","","4.68355989456177","4.89379978179932","","","5.63495016098022","5.40330982208252","5.1715898513794","5.09427976608276","","","","","","","","","6.65822982788086","","7.45746994018555","","7.65526008605957","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.365119934082","57.4873008728027","61.1282196044922","61.4559707641602","59.4526710510254","59.2745018005371","59.1907196044922","58.8450889587402","57.4309883117676","59.101131439209","59.8467292785645","59.3426704406738","59.1535682678223","56.7794799804688","56.5240287780762","56.4461288452148","58.083869934082","59.6282081604004","61.1377716064453","65.5119934082031","69.4076614379883","76.7543563842773","79.7695083618164","80.4146499633789","","",
"Georgia","GEO","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","28.7082500457764","","","","","","","","","","37.0881996154785","","","","46.4012413024902","43.8229789733887","47.1814498901367","","38.4826202392578","40.6597099304199","41.7714691162109","44.0944595336914","45.2726097106934","44.4988403320312","49.7896995544434","42.33203125","41.5539588928223","38.640739440918","28.6668605804443","32.7360912804725","35.9205541584628","33.6164699594408","40.5870663959566","46.3290537874173","51.9050659422441","58.1988080034057","63.535040959252","66.747813990461","69.6463934713126","71.8064531290391","77.2303110681266","79.3253367493498","78.2652247393707","","89.4861221313477",
"Ghana","GHA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.74235999584198","0.766690015792847","0.821160018444061","0.929270029067993","0.961629986763","1.04252004623413","","","","","","1.35178005695343","","","","","","","","","0.910929977893829","1.05234003067017","1.25375998020172","1.28396999835968","","","","","","","","","","","5.35099983215332","4.7728099822998","5.92381000518799","7.91365003585815","8.29780006408691","","11.2824466895305","11.4938894891938","13.4205396326832","15.0809451652103","15.5618871637579","15.606270735823","16.2065694246062","15.9045597520982","17.3607250095097","18.6139938594155","19.2005186528071","20.44559258931","22.0958254757285","21.330810546875","",
"Gibraltar","GIB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.526459991931915","","","","2.45328998565674","3.06224989891052","3.4679000377655","4.73149013519287","4.90068006515503","","4.14699983596802","2.91578006744385","2.8449399471283","2.58398008346558","2.17640995979309","1.74360001087189","1.29789996147156","1.10450005531311","1.13118994235992","1.04196000099182","0.905399978160858","0.847769975662231","1.17282998561859","1.09438002109528","1.21478998661041","1.12723004817963","1.16131997108459","1.22133994102478","","","","","","2.29848003387451","3.08171010017395","5.37415981292725","8.27204990386963","9.32559967041016","9.34879016876221","10.5439796447754","10.6184597015381","10.0085697174072","10.4364004135132","10.8547201156616","","","","","","","","","","","",
"Gambia, The","GMB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44263994693756","","","","1.00466001033783","","","","","1.07393002510071","","","","","","1.79782111896994","2.79681586845883","1.18089454395552","","","","","","","","","","","","13.4765901565552","",
"Guinea-Bissau","GNB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500339984893799","","","","","","","","","","","","","","","","2.26420998573303","2.62031006813049","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","4.13537979125977","","","","","","","","","1.39267003536224","","","","","","","","","1.84452998638153","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6726303100586","59.9249114990234","66.8908386230469","72.9116668701172","80.4148406982422","90.3474731445312","95.0775375366211","90.5404281616211","","","101.694053649902","105.812690734863","110.122978210449","112.705833435059","119.104209899902","","131.403213500977","135.333923339844","140.950317382812","143.96272277832","143.693344116211","150.605484008789","166.389556884766","165.113418579102","","",
"Grenada","GRD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","1.37911999225616","5.44568014144897","","7.98895978927612","4.44463014602661","4.6112699508667","","","","","","","","","","","","","","","","","","","","","","","","","56.8550796508789","","","","","","96.7931289672852","96.7951431274414","98.6993408203125","99.9891967773438","","","","","","","",
"Greenland","GRL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","3.2184100151062","3.39384007453919","3.7136800289154","4.05811977386475","3.60950994491577","3.98037004470825","4.3767499923706","4.82055997848511","5.52103996276855","","","5.44155979156494","","6.47463989257812","6.5898699760437","6.82184982299805","7.14701986312866","","","","","","","8.24779987335205","8.60204029083252","8.65814971923828","","","","","","","9.50201988220215","","","","","17.2977504730225","","15.0972604751587","15.752311204905","16.4344375204985","16.8753678874298","19.5737030720879","18.255292159465","21.9573684260954","","","","22.559501429793","","","","27.2948879201171","","",
"Guam","GUM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.52155995368957","1.62589001655579","1.7729799747467","","","3.47059988975525","","","3.06388998031616","2.89735007286072","2.85572004318237","3.15843009948731","2.35476994514465","2.43039989471436","2.65282011032104","2.70142006874085","","4.35447978973389","","5.64598989486694","","","","9.56210041046143","8.95621013641357","10.0417098999023","11.9156799316406","","","","","","7.17658996582031","10.3284902572632","10.8724203109741","10.9942598342896","11.1278600692749","10.6148700714111","10.0790901184082","10.9517002105713","11.2686901092529","11.7027597427368","","","","","","","","","","","25.1520757996244","26.4315792489043","",
"High income","HIC","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4368782043457","56.6191596984863","59.5139083862305","62.5276412963867","64.6086807250977","65.9248275756836","66.98193359375","68.3215713500977","69.4518508911133","70.3824996948242","71.669563293457","72.7250671386719","73.4673080444336","73.9660415649414","74.6711502075195","75.5722274780273","76.1647109985352","76.8188171386719","76.9816284179688","77.3113708496094","78.1505126953125","78.8942108154297","80.3660430908203","80.0000076293945","81.3826599121094","82.0356521606445","",
"Hong Kong SAR, China","HKG","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2168502807617","32.296459197998","32.9854888916016","33.7220993041992","42.6142997741699","55.8018608093262","56.5805511474609","59.0325529542921","60.2208370436331","60.9527896995708","68.0858986854034","69.6881506285714","68.7008718656545","70.3316379391101","72.9228515909643","78.2463196011546","83.8542119335773","89.9479038224414","97.3813269493844","100.776315789474","105.461738484398","120.08978583196","",
"Honduras","HND","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","3.42278003692627","3.80190992355347","4.80838012695312","6.10381984710693","6.87114000320435","","7.26313018798828","8.42591953277588","8.93836975097656","9.038649559021","9.15005970001221","9.12495994567871","","8.83265972137451","9.84447956085205","9.7524299621582","9.24248027801514","9.16545009613037","9.41639041900635","9.12376022338867","9.96479988098145","9.81441974639893","10.3873300552368","11.0547504425049","12.7151498794556","12.4082698822022","12.8694696426392","","","15.888970375061","15.9416399002075","","","","17.5304298400879","","19.2757550175649","","18.9442917508647","19.4476759264062","19.7241865242748","20.3152639116671","21.0025442228384","24.5585599156436","26.3838242053705","25.3231382609304","","","","","23.3177890777588","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.00177001953125","1.94863998889923","2.0635199546814","2.04482007026672","2.09611010551453","2.1660099029541","2.22235989570618","2.2613000869751","2.36312007904053","2.39974999427795","2.45870995521545","2.48164010047913","2.53328990936279","2.52833008766174","2.48872995376587","2.50383996963501","2.5425500869751","2.51004004478455","2.53682994842529","2.53938007354736","2.55408000946045","2.61220002174377","2.63121008872986","2.67179989814758","2.69591999053955","2.70195007324219","2.75222992897034","2.84836006164551","2.91209006309509","2.97796988487244","3.24032998085022","3.52948999404907","3.82609009742737","4.06547021865845","4.40012979507446","4.72972011566162","5.0988597869873","5.42055988311768","5.94095993041992","6.50473022460938","7.1113600730896","7.36318016052246","7.75029993057251","8.12090969085693","8.39015007019043","8.46887016296387","8.36925029754639","8.52756977081299","8.68200016021729","8.76803016662598","8.93181037902832","9.09300994873047","","","","",
"Croatia","HRV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3740501403809","39.1618309020996","42.3809814453125","44.0762214660645","47.2947196960449","48.5975112915039","50.530590057373","52.3514518737793","51.9583015441895","57.0685997009277","59.3388595581055","62.0256614685059","66.7111129760742","68.6392517089844","68.4413986206055","69.5889511108398","71.3775863647461","72.8625411987305","74.0501174926758","74.738037109375","78.0067901611328","80.7626724243164","81.1775207519531","","",
"Haiti","HTI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","0.626240015029907","0.603910028934479","0.773100018501282","0.800840020179749","0.804639995098114","0.861400008201599","","0.939790010452271","1.09305000305176","","1.05140995979309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3478889465332","47.357421875","54.6346397399902","61.5071411132812","64.9774017333984","66.3986663818359","66.2652969360352","63.9738388061523","61.9771690368652","60.7487602233887","59.9984893798828","60.6758003234863","57.5212211608887","53.4245910644531","50.9797401428223","50.7361488342285","51.3840599060059","52.5629386901855","54.2122917175293","56.6071815490723","58.6536102294922","60.2746810913086","56.5924415588379","60.5168685913086","",
"IBRD only","IBD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","10.3687496185303","5.28875017166138","7.76310014724731","6.22402000427246","8.269700050354","8.35641002655029","6.61143016815185","6.92325019836426","7.16031980514526","7.48780012130737","7.88591003417969","8.25599002838135","8.17922973632812","8.2416296005249","10.0322198867798","10.2196702957153","8.6370096206665","9.33368015289307","8.78166961669922","9.29485034942627","9.07730960845947","9.4219799041748","10.9922199249268","10.7540302276611","11.6766595840454","12.2933597564697","11.8981704711914","14.2854900360107","14.5565900802612","15.4099798202515","16.2139205932617","17.2033996582031","18.6798000335693","20.156099319458","21.3158397674561","22.308780670166","24.1985492706299","24.9976596832275","26.4676303863525","27.5671901702881","29.3168201446533","31.60080909729","33.3618087768555","34.6321601867676","38.5710983276367","40.3413391113281","41.3350410461426","42.1075210571289","42.8337593078613","43.9086608886719","45.7753410339355","48.078239440918","50.1821708679199","52.1241912841797","52.829891204834","",
"IDA & IBRD total","IBT","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","9.23927974700928","4.88203001022339","7.0049901008606","5.67695999145508","7.41722011566162","7.47087001800537","5.96917009353638","6.24139022827148","6.43860006332397","6.7324800491333","7.04888010025024","7.36645984649658","7.34491014480591","7.42835998535156","8.94071960449219","9.1207799911499","7.79210996627808","8.35669040679932","7.88896989822388","8.29928016662598","8.12067031860352","8.38817024230957","9.62351036071777","9.40445041656494","10.0930099487305","10.5301303863525","10.1860198974609","12.0109100341797","12.1943702697754","12.8300504684448","13.4703903198242","14.3240900039673","15.4760999679565","16.6210899353027","17.5342903137207","18.3835792541504","19.8638801574707","20.5265102386475","21.6924991607666","22.640739440918","23.9923896789551","25.6595001220703","26.9026508331299","27.7377204895019","30.4351806640625","31.5849208831787","32.1406402587891","32.534610748291","32.9231109619141","33.7504501342773","34.881721496582","36.371711730957","37.5708808898926","38.8012886047363","39.3488082885742","",
"IDA total","IDA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.44357991218567","2.43548011779785","2.48449993133545","2.46309995651245","2.50323009490967","2.49408006668091","2.49532008171081","2.6366400718689","2.70449995994568","2.97728991508484","3.05164003372192","3.18377995491028","3.35531997680664","3.49552011489868","3.58394002914429","3.65946006774902","3.67985010147095","3.71360993385315","3.72187995910644","3.73446989059448","3.81779003143311","3.82239007949829","3.76781988143921","3.83015990257263","3.83544993400574","3.87375998497009","3.98690009117127","4.09068012237549","4.22511005401611","4.38017988204956","4.6884298324585","5.11937999725342","5.33851003646851","5.5499701499939","5.78554010391235","6.2495698928833","6.58255004882812","6.94739007949829","7.35834980010986","8.02299976348877","8.64418029785156","9.07277011871338","9.49693965911865","9.83683967590332","10.1054496765137","10.3262100219727","10.4179496765137","10.5911903381348","10.8586797714233","11.6913900375366","11.8063497543335","12.1378402709961","12.0069704055786","12.314169883728","12.7190599441528","",
"IDA blend","IDB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","3.23656988143921","3.20851993560791","3.06652998924255","3.02904009819031","2.98615002632141","2.92918992042542","2.94630002975464","2.97478008270264","3.03010988235474","3.14118003845215","3.1712601184845","3.33769011497498","3.47352004051208","3.53146004676819","3.62104988098144","3.77296996116638","3.78659009933472","3.86467003822327","4.12769985198975","4.194739818573","4.26107978820801","4.17679977416992","4.06719017028809","4.05819988250732","4.1597900390625","4.23231983184815","4.34964990615845","4.45048999786377","4.50826978683472","4.54576015472412","4.86374998092651","5.16861009597778","5.49699020385742","5.80453014373779","6.13330984115601","6.62731981277466","6.67625999450684","6.89648008346558","6.84502983093262","7.30359983444214","7.6446099281311","8.02414035797119","8.63274955749512","9.06772041320801","9.27478981018066","9.33965969085693","9.36579990386963","9.59840965270996","9.50831985473633","10.7665796279907","11.1854295730591","11.750789642334","10.9789304733276","11.2455501556397","12.5017795562744","",
"Indonesia","IDN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.7995400428772","","2.72563004493713","2.65714001655579","2.55682992935181","2.55683994293213","2.59382009506226","2.29890990257263","2.43842005729675","2.3416600227356","3.36890006065369","3.84965991973877","3.86715006828308","4.07499980926514","5.33014011383057","6.09567022323608","6.33362007141113","7.50644016265869","6.79020977020264","7.84708976745605","8.29506015777588","8.55126953125","9.37843990325928","9.33967018127441","10.4964103698731","11.301739692688","11.5222902297974","13.3638401031494","13.3347997665405","14.6863803863525","14.810640335083","14.1229801177978","14.6824598312378","15.7722797393799","16.1766300201416","16.6967105865479","16.767240524292","17.5765991210938","20.5209503173828","22.6933307647705","23.4159086398462","25.027444191823","29.0425391195214","29.894529174265","29.9904910473273","32.4590200433758","34.8307173410877","35.967012362631","36.1494878042588","37.3230862728703","38.1650601406923","40.6293239880732","42.3260385456152","44.8813034886441","","",
"IDA only","IDX","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.06711006164551","2.06837010383606","2.20144009590149","2.18725991249085","2.26337003707886","2.27554988861084","2.26793003082275","2.46202993392944","2.53603005409241","2.88459992408752","2.98077988624573","3.10199999809265","3.28224992752075","3.45823001861572","3.54152989387512","3.57655000686646","3.60064005851746","3.61267995834351","3.49155998229981","3.47477006912231","3.56413006782532","3.61227989196777","3.58607006072998","3.69358992576599","3.66381001472473","3.68244004249573","3.81008005142212","3.93319988250732","4.10483980178833","4.31957006454468","4.62181997299194","5.11661005020142","5.27756977081299","5.43798017501831","5.62271022796631","6.06575012207031","6.55491018295288","6.99860000610352","7.64674997329712","8.40328025817871","9.14879989624023","9.50562000274658","9.869460105896","10.199330329895","10.5037803649902","10.8185300827026","10.9488000869751","11.0960502624512","11.5536499023438","12.1506395339966","12.1009197235107","12.3128900527954","12.5317802429199","12.8625402450562","12.8071804046631","",
"Isle of Man","IMN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","4.91587018966675","","5.05735015869141","","","5.04934978485107","4.86920976638794","4.99063014984131","4.95719003677368","4.9510498046875","5.23958015441895","4.93534994125366","5.5486102104187","5.85371017456055","5.83142995834351","5.99415016174316","6.32631015777588","5.52787017822266","5.74145984649658","5.93025016784668","6.00928020477295","","","","5.47798013687134","6.19850015640259","6.47068023681641","","","9.93826007843018","10.0273504257202","10.5586500167847","11.0576400756836","11.3926801681519","11.1277303695679","11.9628095626831","13.6564798355103","15.6485204696655","16.6775093078613","18.6971831309683","23.8253684220097","24.9402082606779","24.390638443123","25.991324706788","27.2845677075978","27.3043573857643","27.9090519049334","28.5316865291946","29.0233593907143","29.8196397708424","31.5741765984501","32.6703053423023","34.2394344991225","34.4184659748952","34.4465039692543",
"Not classified","INX","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6748008728027","53.5348014831543","55.8461685180664","58.9219093322754","58.8693199157715","58.4411811828613","58.3019905090332","54.0174713134766","56.503978729248","63.1264381408691","67.7985916137695","68.1972503662109","71.6995468139648","73.813232421875","77.2321472167969","77.5571365356445","77.5191116333008","76.7604675292969","74.444580078125","74.1961975097656","78.4613265991211","77.5933380126953","","","",
"Iran, Islamic Rep.","IRN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","2.80574011802673","3.3008599281311","3.76117992401123","3.85500001907349","4.06623983383179","4.3756799697876","4.27519989013672","4.31859016418457","","","","","","","","","","","","","","","","","17.3369598388672","18.9632396697998","","","18.7925605773926","18.780179977417","19.4918804168701","18.2758693695068","19.4057903289795","21.3706798553467","22.6841907501221","25.3070392608643","29.8213806152344","36.1939392089844","36.4833183288574","42.5482215881348","48.0596084594727","53.9002494812012","56.4632682800293","64.4999084472656","70.6858520507812","67.9112319946289","66.351448059082","60.8611488342285","58.1169509887695","55.6366691589355","54.3051986694336","58.6838607788086","","","",
"Iraq","IRQ","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","4.89180994033813","5.3445200920105","5.83083009719849","6.55295991897583","7.71450996398926","8.7109899520874","9.56842041015625","9.72103023529053","9.44149017333984","10.2119998931885","9.6548900604248","9.48904037475586","9.21844959259033","8.76387977600098","9.38533973693848","10.750129699707","10.4136295318603","10.8700103759766","12.0530796051025","","","","","","","","","","11.6204996109009","12.0502004623413","","12.6159200668335","","15.5104904174805","15.5580997467041","","","","","","","","","","","","","","","","","","","","",
